Year,Series,Province,County,Municipality,Units,GeoCode,Value
2010,Proportion of municipalities with a municipal emergency plan,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Errigoiti,%,Errigoiti,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Errigoiti,%,Errigoiti,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Errigoiti,%,Errigoiti,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Errigoiti,%,Errigoiti,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Errigoiti,%,Errigoiti,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Errigoiti,%,Errigoiti,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Errigoiti,%,Errigoiti,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Errigoiti,%,Errigoiti,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Errigoiti,%,Errigoiti,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Errigoiti,%,Errigoiti,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Errigoiti,%,Errigoiti,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Errigoiti,%,Errigoiti,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Errigoiti,%,Errigoiti,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Errigoiti,%,Errigoiti,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Errigoiti,%,Errigoiti,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Eskoriatza,%,Eskoriatza,100.0
2020,Proportion of municipalities with a municipal emergency plan,,,Eskoriatza,%,Eskoriatza,100.0
2012,Proportion of municipalities with a municipal emergency plan,,,Eskoriatza,%,Eskoriatza,100.0
2010,Proportion of municipalities with a municipal emergency plan,,,Eskoriatza,%,Eskoriatza,100.0
2024,Proportion of municipalities with a municipal emergency plan,,,Eskoriatza,%,Eskoriatza,100.0
2023,Proportion of municipalities with a municipal emergency plan,,,Eskoriatza,%,Eskoriatza,100.0
2017,Proportion of municipalities with a municipal emergency plan,,,Eskoriatza,%,Eskoriatza,100.0
2022,Proportion of municipalities with a municipal emergency plan,,,Eskoriatza,%,Eskoriatza,100.0
2019,Proportion of municipalities with a municipal emergency plan,,,Eskoriatza,%,Eskoriatza,100.0
2021,Proportion of municipalities with a municipal emergency plan,,,Eskoriatza,%,Eskoriatza,100.0
2013,Proportion of municipalities with a municipal emergency plan,,,Eskoriatza,%,Eskoriatza,100.0
2018,Proportion of municipalities with a municipal emergency plan,,,Eskoriatza,%,Eskoriatza,100.0
2011,Proportion of municipalities with a municipal emergency plan,,,Eskoriatza,%,Eskoriatza,100.0
2015,Proportion of municipalities with a municipal emergency plan,,,Eskoriatza,%,Eskoriatza,100.0
2014,Proportion of municipalities with a municipal emergency plan,,,Eskoriatza,%,Eskoriatza,100.0
2018,Proportion of municipalities with a municipal emergency plan,,,Etxebarri,%,Etxebarri,100.0
2023,Proportion of municipalities with a municipal emergency plan,,,Etxebarri,%,Etxebarri,100.0
2016,Proportion of municipalities with a municipal emergency plan,,,Etxebarri,%,Etxebarri,100.0
2010,Proportion of municipalities with a municipal emergency plan,,,Etxebarri,%,Etxebarri,100.0
2011,Proportion of municipalities with a municipal emergency plan,,,Etxebarri,%,Etxebarri,100.0
2013,Proportion of municipalities with a municipal emergency plan,,,Etxebarri,%,Etxebarri,100.0
2019,Proportion of municipalities with a municipal emergency plan,,,Etxebarri,%,Etxebarri,100.0
2012,Proportion of municipalities with a municipal emergency plan,,,Etxebarri,%,Etxebarri,100.0
2022,Proportion of municipalities with a municipal emergency plan,,,Etxebarri,%,Etxebarri,100.0
2021,Proportion of municipalities with a municipal emergency plan,,,Etxebarri,%,Etxebarri,100.0
2020,Proportion of municipalities with a municipal emergency plan,,,Etxebarri,%,Etxebarri,100.0
2024,Proportion of municipalities with a municipal emergency plan,,,Etxebarri,%,Etxebarri,100.0
2015,Proportion of municipalities with a municipal emergency plan,,,Etxebarri,%,Etxebarri,100.0
2014,Proportion of municipalities with a municipal emergency plan,,,Etxebarri,%,Etxebarri,100.0
2017,Proportion of municipalities with a municipal emergency plan,,,Etxebarri,%,Etxebarri,100.0
2015,Proportion of municipalities with a municipal emergency plan,,,Etxebarria,%,Etxebarria,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Etxebarria,%,Etxebarria,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Etxebarria,%,Etxebarria,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Etxebarria,%,Etxebarria,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Etxebarria,%,Etxebarria,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Etxebarria,%,Etxebarria,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Etxebarria,%,Etxebarria,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Etxebarria,%,Etxebarria,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Etxebarria,%,Etxebarria,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Etxebarria,%,Etxebarria,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Etxebarria,%,Etxebarria,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Etxebarria,%,Etxebarria,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Etxebarria,%,Etxebarria,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Etxebarria,%,Etxebarria,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Etxebarria,%,Etxebarria,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Ezkio-Itsaso,%,Ezkio-Itsaso,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Ezkio-Itsaso,%,Ezkio-Itsaso,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Ezkio-Itsaso,%,Ezkio-Itsaso,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Ezkio-Itsaso,%,Ezkio-Itsaso,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Ezkio-Itsaso,%,Ezkio-Itsaso,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Ezkio-Itsaso,%,Ezkio-Itsaso,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Ezkio-Itsaso,%,Ezkio-Itsaso,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Ezkio-Itsaso,%,Ezkio-Itsaso,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Ezkio-Itsaso,%,Ezkio-Itsaso,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Ezkio-Itsaso,%,Ezkio-Itsaso,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Ezkio-Itsaso,%,Ezkio-Itsaso,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Ezkio-Itsaso,%,Ezkio-Itsaso,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Ezkio-Itsaso,%,Ezkio-Itsaso,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Ezkio-Itsaso,%,Ezkio-Itsaso,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Ezkio-Itsaso,%,Ezkio-Itsaso,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Forua,%,Forua,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Forua,%,Forua,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Forua,%,Forua,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Forua,%,Forua,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Forua,%,Forua,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Forua,%,Forua,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Forua,%,Forua,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Forua,%,Forua,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Forua,%,Forua,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Forua,%,Forua,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Forua,%,Forua,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Forua,%,Forua,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Forua,%,Forua,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Forua,%,Forua,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Forua,%,Forua,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Fruiz,%,Fruiz,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Fruiz,%,Fruiz,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Fruiz,%,Fruiz,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Fruiz,%,Fruiz,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Fruiz,%,Fruiz,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Fruiz,%,Fruiz,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Fruiz,%,Fruiz,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Fruiz,%,Fruiz,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Fruiz,%,Fruiz,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Fruiz,%,Fruiz,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Fruiz,%,Fruiz,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Fruiz,%,Fruiz,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Fruiz,%,Fruiz,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Fruiz,%,Fruiz,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Fruiz,%,Fruiz,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Gabiria,%,Gabiria,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Gabiria,%,Gabiria,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Gabiria,%,Gabiria,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Gabiria,%,Gabiria,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Gabiria,%,Gabiria,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Gabiria,%,Gabiria,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Gabiria,%,Gabiria,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Gabiria,%,Gabiria,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Gabiria,%,Gabiria,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Gabiria,%,Gabiria,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Gabiria,%,Gabiria,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Gabiria,%,Gabiria,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Gabiria,%,Gabiria,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Gabiria,%,Gabiria,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Gabiria,%,Gabiria,0.0
2012,Proportion of municipalities with a municipal emergency plan,,,Gaintza,%,Gaintza,0.0
2022,Proportion of municipalities with a municipal emergency plan,,,Gaintza,%,Gaintza,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Gaintza,%,Gaintza,0.0
2014,Proportion of municipalities with a municipal emergency plan,,,Gaintza,%,Gaintza,0.0
2018,Proportion of municipalities with a municipal emergency plan,,,Gaintza,%,Gaintza,0.0
2020,Proportion of municipalities with a municipal emergency plan,,,Gaintza,%,Gaintza,0.0
2019,Proportion of municipalities with a municipal emergency plan,,,Gaintza,%,Gaintza,0.0
2015,Proportion of municipalities with a municipal emergency plan,,,Gaintza,%,Gaintza,0.0
2017,Proportion of municipalities with a municipal emergency plan,,,Gaintza,%,Gaintza,0.0
2023,Proportion of municipalities with a municipal emergency plan,,,Gaintza,%,Gaintza,0.0
2016,Proportion of municipalities with a municipal emergency plan,,,Gaintza,%,Gaintza,0.0
2021,Proportion of municipalities with a municipal emergency plan,,,Gaintza,%,Gaintza,0.0
2024,Proportion of municipalities with a municipal emergency plan,,,Gaintza,%,Gaintza,0.0
2011,Proportion of municipalities with a municipal emergency plan,,,Gaintza,%,Gaintza,0.0
2010,Proportion of municipalities with a municipal emergency plan,,,Gaintza,%,Gaintza,0.0
2013,Proportion of municipalities with a municipal emergency plan,,,Galdakao,%,Galdakao,100.0
2010,Proportion of municipalities with a municipal emergency plan,,,Galdakao,%,Galdakao,100.0
2016,Proportion of municipalities with a municipal emergency plan,,,Galdakao,%,Galdakao,100.0
2022,Proportion of municipalities with a municipal emergency plan,,,Galdakao,%,Galdakao,100.0
2012,Proportion of municipalities with a municipal emergency plan,,,Galdakao,%,Galdakao,100.0
2023,Proportion of municipalities with a municipal emergency plan,,,Galdakao,%,Galdakao,100.0
2011,Proportion of municipalities with a municipal emergency plan,,,Galdakao,%,Galdakao,100.0
2017,Proportion of municipalities with a municipal emergency plan,,,Galdakao,%,Galdakao,100.0
2019,Proportion of municipalities with a municipal emergency plan,,,Galdakao,%,Galdakao,100.0
2021,Proportion of municipalities with a municipal emergency plan,,,Galdakao,%,Galdakao,100.0
2014,Proportion of municipalities with a municipal emergency plan,,,Galdakao,%,Galdakao,100.0
2024,Proportion of municipalities with a municipal emergency plan,,,Galdakao,%,Galdakao,100.0
2020,Proportion of municipalities with a municipal emergency plan,,,Galdakao,%,Galdakao,100.0
2018,Proportion of municipalities with a municipal emergency plan,,,Galdakao,%,Galdakao,100.0
2015,Proportion of municipalities with a municipal emergency plan,,,Galdakao,%,Galdakao,100.0
