Year,Sex,Age,Nacionalidad,Disability,Province,County,Municipality,Units,GeoCode,Value
2010,Female,,,,,,Muxika,%,Muxika,7.9
2015,Female,,,,,,Muxika,%,Muxika,12.3
2020,Female,,,,,,Muxika,%,Muxika,6.2
2020,Female,,,,,,Nabarniz,%,Nabarniz,9.2
2019,Female,,,,,,Nabarniz,%,Nabarniz,9.9
2010,Female,,,,,,Nabarniz,%,Nabarniz,5.9
2015,Female,,,,,,Nabarniz,%,Nabarniz,6.6
2016,Female,,,,,,Nabarniz,%,Nabarniz,8.3
2022,Female,,,,,,Nabarniz,%,Nabarniz,9.9
2021,Female,,,,,,Nabarniz,%,Nabarniz,6.0
2023,Female,,,,,,Nabarniz,%,Nabarniz,11.6
2018,Female,,,,,,Nabarniz,%,Nabarniz,6.0
2018,Female,,,,,,Navaridas,%,Navaridas,7.3
2015,Female,,,,,,Navaridas,%,Navaridas,15.8
2022,Female,,,,,,Navaridas,%,Navaridas,6.5
2020,Female,,,,,,Navaridas,%,Navaridas,6.3
2019,Female,,,,,,Navaridas,%,Navaridas,13.9
2023,Female,,,,,,Navaridas,%,Navaridas,10.6
2016,Female,,,,,,Navaridas,%,Navaridas,8.3
2010,Female,,,,,,Navaridas,%,Navaridas,3.3
2021,Female,,,,,,Navaridas,%,Navaridas,7.1
2022,Female,,,,,,Oiartzun,%,Oiartzun,7.1
2020,Female,,,,,,Oiartzun,%,Oiartzun,7.1
2018,Female,,,,,,Oiartzun,%,Oiartzun,8.5
2016,Female,,,,,,Oiartzun,%,Oiartzun,11.2
2021,Female,,,,,,Oiartzun,%,Oiartzun,7.9
2015,Female,,,,,,Oiartzun,%,Oiartzun,11.2
2019,Female,,,,,,Oiartzun,%,Oiartzun,7.7
2010,Female,,,,,,Oiartzun,%,Oiartzun,7.1
2023,Female,,,,,,Oiartzun,%,Oiartzun,5.9
2018,Female,,,,,,Okondo,%,Okondo,16.2
2021,Female,,,,,,Okondo,%,Okondo,11.2
2019,Female,,,,,,Okondo,%,Okondo,13.5
2023,Female,,,,,,Okondo,%,Okondo,10.7
2022,Female,,,,,,Okondo,%,Okondo,9.2
2020,Female,,,,,,Okondo,%,Okondo,16.0
2016,Female,,,,,,Okondo,%,Okondo,19.4
2010,Female,,,,,,Okondo,%,Okondo,9.9
2015,Female,,,,,,Okondo,%,Okondo,14.8
2016,Female,,,,,,Olaberria,%,Olaberria,17.1
2021,Female,,,,,,Olaberria,%,Olaberria,9.1
2010,Female,,,,,,Olaberria,%,Olaberria,7.3
2022,Female,,,,,,Olaberria,%,Olaberria,10.9
2015,Female,,,,,,Olaberria,%,Olaberria,15.8
2020,Female,,,,,,Olaberria,%,Olaberria,12.4
2018,Female,,,,,,Olaberria,%,Olaberria,12.8
2019,Female,,,,,,Olaberria,%,Olaberria,13.3
2023,Female,,,,,,Olaberria,%,Olaberria,7.4
2021,Female,,,,,,Ondarroa,%,Ondarroa,15.9
2015,Female,,,,,,Ondarroa,%,Ondarroa,20.8
2020,Female,,,,,,Ondarroa,%,Ondarroa,12.8
2016,Female,,,,,,Ondarroa,%,Ondarroa,17.3
2018,Female,,,,,,Ondarroa,%,Ondarroa,16.0
2019,Female,,,,,,Ondarroa,%,Ondarroa,14.6
2022,Female,,,,,,Ondarroa,%,Ondarroa,10.8
2010,Female,,,,,,Ondarroa,%,Ondarroa,10.0
2023,Female,,,,,,Ondarroa,%,Ondarroa,9.1
2018,Female,,,,,,Oñati,%,Oñati,6.2
2022,Female,,,,,,Oñati,%,Oñati,6.2
2021,Female,,,,,,Oñati,%,Oñati,7.0
2010,Female,,,,,,Oñati,%,Oñati,5.5
2023,Female,,,,,,Oñati,%,Oñati,5.9
2016,Female,,,,,,Oñati,%,Oñati,9.4
2019,Female,,,,,,Oñati,%,Oñati,6.6
2020,Female,,,,,,Oñati,%,Oñati,6.2
2015,Female,,,,,,Oñati,%,Oñati,8.8
2023,Female,,,,,,Ordizia,%,Ordizia,9.8
2018,Female,,,,,,Ordizia,%,Ordizia,12.6
2020,Female,,,,,,Ordizia,%,Ordizia,9.8
2022,Female,,,,,,Ordizia,%,Ordizia,10.7
2019,Female,,,,,,Ordizia,%,Ordizia,10.5
2015,Female,,,,,,Ordizia,%,Ordizia,14.3
2010,Female,,,,,,Ordizia,%,Ordizia,8.8
2016,Female,,,,,,Ordizia,%,Ordizia,15.1
2021,Female,,,,,,Ordizia,%,Ordizia,10.5
2021,Female,,,,,,Orendain,%,Orendain,3.7
2023,Female,,,,,,Orendain,%,Orendain,6.3
2019,Female,,,,,,Orendain,%,Orendain,4.2
2018,Female,,,,,,Orendain,%,Orendain,4.1
2016,Female,,,,,,Orendain,%,Orendain,8.5
2020,Female,,,,,,Orendain,%,Orendain,2.0
2022,Female,,,,,,Orendain,%,Orendain,6.5
2015,Female,,,,,,Orendain,%,Orendain,7.0
2010,Female,,,,,,Orendain,%,Orendain,5.7
2016,Female,,,,,,Orexa,%,Orexa,0.0
2022,Female,,,,,,Orexa,%,Orexa,9.1
2023,Female,,,,,,Orexa,%,Orexa,4.5
2020,Female,,,,,,Orexa,%,Orexa,8.3
2015,Female,,,,,,Orexa,%,Orexa,4.0
2019,Female,,,,,,Orexa,%,Orexa,8.3
2010,Female,,,,,,Orexa,%,Orexa,4.0
2021,Female,,,,,,Orexa,%,Orexa,4.8
2018,Female,,,,,,Orexa,%,Orexa,0.0
2016,Female,,,,,,Orio,%,Orio,13.9
2015,Female,,,,,,Orio,%,Orio,14.4
2020,Female,,,,,,Orio,%,Orio,11.0
2018,Female,,,,,,Orio,%,Orio,10.4
2023,Female,,,,,,Orio,%,Orio,6.8
2010,Female,,,,,,Orio,%,Orio,6.6
2022,Female,,,,,,Orio,%,Orio,8.4
2019,Female,,,,,,Orio,%,Orio,9.3
2021,Female,,,,,,Orio,%,Orio,11.2
2023,Female,,,,,,Ormaiztegi,%,Ormaiztegi,10.1
2021,Female,,,,,,Ormaiztegi,%,Ormaiztegi,8.9
2018,Female,,,,,,Ormaiztegi,%,Ormaiztegi,12.6
2016,Female,,,,,,Ormaiztegi,%,Ormaiztegi,14.2
2019,Female,,,,,,Ormaiztegi,%,Ormaiztegi,10.2
2022,Female,,,,,,Ormaiztegi,%,Ormaiztegi,8.8
2020,Female,,,,,,Ormaiztegi,%,Ormaiztegi,8.4
2010,Female,,,,,,Ormaiztegi,%,Ormaiztegi,8.8
2015,Female,,,,,,Ormaiztegi,%,Ormaiztegi,11.0
2016,Female,,,,,,Orozko,%,Orozko,13.9
2019,Female,,,,,,Orozko,%,Orozko,9.8
2018,Female,,,,,,Orozko,%,Orozko,9.7
2023,Female,,,,,,Orozko,%,Orozko,10.3
2021,Female,,,,,,Orozko,%,Orozko,10.8
2022,Female,,,,,,Orozko,%,Orozko,11.2
2015,Female,,,,,,Orozko,%,Orozko,13.8
2020,Female,,,,,,Orozko,%,Orozko,10.9
2010,Female,,,,,,Orozko,%,Orozko,6.6
2015,Female,,,,,,Ortuella,%,Ortuella,20.0
2018,Female,,,,,,Ortuella,%,Ortuella,16.7
2021,Female,,,,,,Ortuella,%,Ortuella,18.1
2010,Female,,,,,,Ortuella,%,Ortuella,8.8
2019,Female,,,,,,Ortuella,%,Ortuella,16.2
2022,Female,,,,,,Ortuella,%,Ortuella,15.8
2023,Female,,,,,,Ortuella,%,Ortuella,14.7
2020,Female,,,,,,Ortuella,%,Ortuella,14.6
2016,Female,,,,,,Ortuella,%,Ortuella,22.0
2019,Female,,,,,,Otxandio,%,Otxandio,8.0
2015,Female,,,,,,Otxandio,%,Otxandio,12.4
2020,Female,,,,,,Otxandio,%,Otxandio,8.5
2018,Female,,,,,,Otxandio,%,Otxandio,9.1
2022,Female,,,,,,Otxandio,%,Otxandio,10.7
2023,Female,,,,,,Otxandio,%,Otxandio,10.4
2010,Female,,,,,,Otxandio,%,Otxandio,5.6
2016,Female,,,,,,Otxandio,%,Otxandio,12.9
2021,Female,,,,,,Otxandio,%,Otxandio,9.2
2018,Female,,,,,,Oyón-Oion,%,Oyón-Oion,24.6
2015,Female,,,,,,Oyón-Oion,%,Oyón-Oion,25.0
2016,Female,,,,,,Oyón-Oion,%,Oyón-Oion,29.1
2023,Female,,,,,,Oyón-Oion,%,Oyón-Oion,16.4
2022,Female,,,,,,Oyón-Oion,%,Oyón-Oion,18.0
2019,Female,,,,,,Oyón-Oion,%,Oyón-Oion,24.7
2010,Female,,,,,,Oyón-Oion,%,Oyón-Oion,18.1
2020,Female,,,,,,Oyón-Oion,%,Oyón-Oion,21.2
2021,Female,,,,,,Oyón-Oion,%,Oyón-Oion,19.5
2020,Female,,,,,,Pasaia,%,Pasaia,10.7
2021,Female,,,,,,Pasaia,%,Pasaia,12.3
2018,Female,,,,,,Pasaia,%,Pasaia,13.3
2022,Female,,,,,,Pasaia,%,Pasaia,10.2
2015,Female,,,,,,Pasaia,%,Pasaia,15.4
2023,Female,,,,,,Pasaia,%,Pasaia,9.4
2019,Female,,,,,,Pasaia,%,Pasaia,11.7
2016,Female,,,,,,Pasaia,%,Pasaia,15.7
2010,Female,,,,,,Pasaia,%,Pasaia,9.0
2023,Female,,,,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,8.7
2018,Female,,,,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,11.8
2021,Female,,,,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,4.2
2019,Female,,,,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,6.3
2016,Female,,,,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,6.8
2010,Female,,,,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,10.7
2015,Female,,,,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,8.6
2020,Female,,,,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,4.7
2022,Female,,,,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,2.8
2015,Female,,,,,,Plentzia,%,Plentzia,16.2
2021,Female,,,,,,Plentzia,%,Plentzia,12.0
2023,Female,,,,,,Plentzia,%,Plentzia,7.5
2019,Female,,,,,,Plentzia,%,Plentzia,11.5
2010,Female,,,,,,Plentzia,%,Plentzia,10.1
2018,Female,,,,,,Plentzia,%,Plentzia,13.6
2016,Female,,,,,,Plentzia,%,Plentzia,16.4
2020,Female,,,,,,Plentzia,%,Plentzia,11.6
2022,Female,,,,,,Plentzia,%,Plentzia,10.3
2023,Female,,,,,,Portugalete,%,Portugalete,12.2
2021,Female,,,,,,Portugalete,%,Portugalete,14.7
2020,Female,,,,,,Portugalete,%,Portugalete,13.4
2016,Female,,,,,,Portugalete,%,Portugalete,18.0
2015,Female,,,,,,Portugalete,%,Portugalete,16.4
2019,Female,,,,,,Portugalete,%,Portugalete,14.3
2018,Female,,,,,,Portugalete,%,Portugalete,15.2
2022,Female,,,,,,Portugalete,%,Portugalete,13.4
2010,Female,,,,,,Portugalete,%,Portugalete,9.9
2019,Female,,,,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,16.7
2022,Female,,,,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,10.9
2015,Female,,,,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,16.9
2023,Female,,,,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,11.5
2020,Female,,,,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,11.5
2018,Female,,,,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,19.9
2016,Female,,,,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,18.1
2021,Female,,,,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,13.3
2010,Female,,,,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,14.5
2022,Female,,,,,,Samaniego,%,Samaniego,3.8
2020,Female,,,,,,Samaniego,%,Samaniego,4.7
2015,Female,,,,,,Samaniego,%,Samaniego,5.4
2018,Female,,,,,,Samaniego,%,Samaniego,2.2
2023,Female,,,,,,Samaniego,%,Samaniego,10.0
2021,Female,,,,,,Samaniego,%,Samaniego,5.5
2019,Female,,,,,,Samaniego,%,Samaniego,2.5
2016,Female,,,,,,Samaniego,%,Samaniego,6.9
2010,Female,,,,,,Samaniego,%,Samaniego,4.8
2018,Female,,,,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,10.1
2021,Female,,,,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,5.0
2023,Female,,,,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,4.8
2020,Female,,,,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,8.4
2015,Female,,,,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,11.5
2022,Female,,,,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,5.6
2019,Female,,,,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,7.1
2016,Female,,,,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,11.9
2010,Female,,,,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,4.6
2010,Female,,,,,,Santurtzi,%,Santurtzi,10.3
2023,Female,,,,,,Santurtzi,%,Santurtzi,13.5
2022,Female,,,,,,Santurtzi,%,Santurtzi,15.5
2021,Female,,,,,,Santurtzi,%,Santurtzi,16.9
2020,Female,,,,,,Santurtzi,%,Santurtzi,15.3
2019,Female,,,,,,Santurtzi,%,Santurtzi,16.2
2015,Female,,,,,,Santurtzi,%,Santurtzi,18.2
2016,Female,,,,,,Santurtzi,%,Santurtzi,20.4
2018,Female,,,,,,Santurtzi,%,Santurtzi,17.4
2015,Female,,,,,,Segura,%,Segura,8.8
2019,Female,,,,,,Segura,%,Segura,7.2
2021,Female,,,,,,Segura,%,Segura,5.8
2016,Female,,,,,,Segura,%,Segura,9.5
2020,Female,,,,,,Segura,%,Segura,8.0
2018,Female,,,,,,Segura,%,Segura,7.5
2022,Female,,,,,,Segura,%,Segura,4.3
2023,Female,,,,,,Segura,%,Segura,5.0
2010,Female,,,,,,Segura,%,Segura,8.5
2022,Female,,,,,,Sestao,%,Sestao,16.2
2016,Female,,,,,,Sestao,%,Sestao,23.9
2010,Female,,,,,,Sestao,%,Sestao,11.2
2020,Female,,,,,,Sestao,%,Sestao,16.0
2023,Female,,,,,,Sestao,%,Sestao,13.8
2019,Female,,,,,,Sestao,%,Sestao,18.4
2018,Female,,,,,,Sestao,%,Sestao,19.4
2021,Female,,,,,,Sestao,%,Sestao,17.8
2015,Female,,,,,,Sestao,%,Sestao,20.4
2010,Female,,,,,,Sondika,%,Sondika,7.6
2020,Female,,,,,,Sondika,%,Sondika,8.1
2019,Female,,,,,,Sondika,%,Sondika,9.9
2022,Female,,,,,,Sondika,%,Sondika,10.0
2015,Female,,,,,,Sondika,%,Sondika,13.9
2023,Female,,,,,,Sondika,%,Sondika,7.9
2016,Female,,,,,,Sondika,%,Sondika,14.1
2018,Female,,,,,,Sondika,%,Sondika,9.4
2021,Female,,,,,,Sondika,%,Sondika,10.7
2020,Female,,,,,,Sopela,%,Sopela,9.5
2022,Female,,,,,,Sopela,%,Sopela,9.8
2016,Female,,,,,,Sopela,%,Sopela,13.8
2023,Female,,,,,,Sopela,%,Sopela,7.9
2019,Female,,,,,,Sopela,%,Sopela,10.5
2021,Female,,,,,,Sopela,%,Sopela,11.6
2010,Female,,,,,,Sopela,%,Sopela,9.6
2018,Female,,,,,,Sopela,%,Sopela,11.3
2015,Female,,,,,,Sopela,%,Sopela,15.2
2023,Female,,,,,,Sopuerta,%,Sopuerta,10.0
2019,Female,,,,,,Sopuerta,%,Sopuerta,11.5
2020,Female,,,,,,Sopuerta,%,Sopuerta,9.5
2022,Female,,,,,,Sopuerta,%,Sopuerta,10.2
2010,Female,,,,,,Sopuerta,%,Sopuerta,10.8
2016,Female,,,,,,Sopuerta,%,Sopuerta,15.9
2021,Female,,,,,,Sopuerta,%,Sopuerta,12.5
2018,Female,,,,,,Sopuerta,%,Sopuerta,12.7
2015,Female,,,,,,Sopuerta,%,Sopuerta,19.1
2018,Female,,,,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,16.6
2023,Female,,,,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,13.6
2020,Female,,,,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,14.1
2015,Female,,,,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,17.3
2019,Female,,,,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,14.6
2010,Female,,,,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,8.9
2022,Female,,,,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,16.0
2016,Female,,,,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,20.2
2021,Female,,,,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,14.5
2010,Female,,,,,,Sukarrieta,%,Sukarrieta,7.0
2022,Female,,,,,,Sukarrieta,%,Sukarrieta,15.8
2023,Female,,,,,,Sukarrieta,%,Sukarrieta,11.9
2019,Female,,,,,,Sukarrieta,%,Sukarrieta,17.1
2016,Female,,,,,,Sukarrieta,%,Sukarrieta,12.5
2020,Female,,,,,,Sukarrieta,%,Sukarrieta,11.8
2021,Female,,,,,,Sukarrieta,%,Sukarrieta,10.3
2015,Female,,,,,,Sukarrieta,%,Sukarrieta,14.0
2018,Female,,,,,,Sukarrieta,%,Sukarrieta,10.1
2020,Female,,,,,,Tolosa,%,Tolosa,8.3
2015,Female,,,,,,Tolosa,%,Tolosa,13.3
2016,Female,,,,,,Tolosa,%,Tolosa,13.0
2021,Female,,,,,,Tolosa,%,Tolosa,9.0
2023,Female,,,,,,Tolosa,%,Tolosa,7.6
2010,Female,,,,,,Tolosa,%,Tolosa,7.4
2019,Female,,,,,,Tolosa,%,Tolosa,9.3
2022,Female,,,,,,Tolosa,%,Tolosa,7.8
2018,Female,,,,,,Tolosa,%,Tolosa,10.8
2022,Female,,,,,,Trucios-Turtzioz,%,Trucios-Turtzioz,9.5
2021,Female,,,,,,Trucios-Turtzioz,%,Trucios-Turtzioz,18.0
2010,Female,,,,,,Trucios-Turtzioz,%,Trucios-Turtzioz,8.9
2018,Female,,,,,,Trucios-Turtzioz,%,Trucios-Turtzioz,24.0
2020,Female,,,,,,Trucios-Turtzioz,%,Trucios-Turtzioz,12.6
2019,Female,,,,,,Trucios-Turtzioz,%,Trucios-Turtzioz,16.3
2023,Female,,,,,,Trucios-Turtzioz,%,Trucios-Turtzioz,9.6
2016,Female,,,,,,Trucios-Turtzioz,%,Trucios-Turtzioz,28.1
2015,Female,,,,,,Trucios-Turtzioz,%,Trucios-Turtzioz,16.4
2021,Female,,,,,,Ubide,%,Ubide,17.9
2022,Female,,,,,,Ubide,%,Ubide,5.1
2015,Female,,,,,,Ubide,%,Ubide,15.0
2010,Female,,,,,,Ubide,%,Ubide,7.3
2016,Female,,,,,,Ubide,%,Ubide,10.0
2018,Female,,,,,,Ubide,%,Ubide,8.3
2020,Female,,,,,,Ubide,%,Ubide,10.8
2019,Female,,,,,,Ubide,%,Ubide,8.1
2023,Female,,,,,,Ubide,%,Ubide,6.5
2019,Female,,,,,,Ugao-Miraballes,%,Ugao-Miraballes,11.8
2023,Female,,,,,,Ugao-Miraballes,%,Ugao-Miraballes,10.8
2020,Female,,,,,,Ugao-Miraballes,%,Ugao-Miraballes,10.8
2018,Female,,,,,,Ugao-Miraballes,%,Ugao-Miraballes,13.3
2021,Female,,,,,,Ugao-Miraballes,%,Ugao-Miraballes,11.2
2015,Female,,,,,,Ugao-Miraballes,%,Ugao-Miraballes,14.2
2022,Female,,,,,,Ugao-Miraballes,%,Ugao-Miraballes,12.5
2016,Female,,,,,,Ugao-Miraballes,%,Ugao-Miraballes,17.4
2010,Female,,,,,,Ugao-Miraballes,%,Ugao-Miraballes,8.3
2015,Female,,,,,,Urduliz,%,Urduliz,14.2
2021,Female,,,,,,Urduliz,%,Urduliz,9.6
2019,Female,,,,,,Urduliz,%,Urduliz,8.8
2016,Female,,,,,,Urduliz,%,Urduliz,12.5
2023,Female,,,,,,Urduliz,%,Urduliz,7.1
2010,Female,,,,,,Urduliz,%,Urduliz,8.5
2018,Female,,,,,,Urduliz,%,Urduliz,11.5
2022,Female,,,,,,Urduliz,%,Urduliz,8.3
2020,Female,,,,,,Urduliz,%,Urduliz,9.3
2016,Female,,,,,,Urduña/Orduña,%,Urduña/Orduña,22.4
2010,Female,,,,,,Urduña/Orduña,%,Urduña/Orduña,7.5
2023,Female,,,,,,Urduña/Orduña,%,Urduña/Orduña,13.5
2019,Female,,,,,,Urduña/Orduña,%,Urduña/Orduña,15.6
2022,Female,,,,,,Urduña/Orduña,%,Urduña/Orduña,13.5
2020,Female,,,,,,Urduña/Orduña,%,Urduña/Orduña,14.3
2018,Female,,,,,,Urduña/Orduña,%,Urduña/Orduña,18.0
2015,Female,,,,,,Urduña/Orduña,%,Urduña/Orduña,19.0
2021,Female,,,,,,Urduña/Orduña,%,Urduña/Orduña,15.9
2010,Female,,,,,,Urkabustaiz,%,Urkabustaiz,4.9
2023,Female,,,,,,Urkabustaiz,%,Urkabustaiz,11.1
2016,Female,,,,,,Urkabustaiz,%,Urkabustaiz,11.6
2015,Female,,,,,,Urkabustaiz,%,Urkabustaiz,12.1
2020,Female,,,,,,Urkabustaiz,%,Urkabustaiz,10.3
2018,Female,,,,,,Urkabustaiz,%,Urkabustaiz,9.0
2021,Female,,,,,,Urkabustaiz,%,Urkabustaiz,10.7
2019,Female,,,,,,Urkabustaiz,%,Urkabustaiz,11.1
2022,Female,,,,,,Urkabustaiz,%,Urkabustaiz,10.0
2020,Female,,,,,,Urnieta,%,Urnieta,8.0
2010,Female,,,,,,Urnieta,%,Urnieta,8.4
2019,Female,,,,,,Urnieta,%,Urnieta,9.2
2021,Female,,,,,,Urnieta,%,Urnieta,10.9
2018,Female,,,,,,Urnieta,%,Urnieta,9.9
2016,Female,,,,,,Urnieta,%,Urnieta,14.0
2023,Female,,,,,,Urnieta,%,Urnieta,8.2
2015,Female,,,,,,Urnieta,%,Urnieta,14.1
2022,Female,,,,,,Urnieta,%,Urnieta,9.1
2019,Female,,,,,,Urretxu,%,Urretxu,10.1
2022,Female,,,,,,Urretxu,%,Urretxu,8.0
2010,Female,,,,,,Urretxu,%,Urretxu,8.9
2021,Female,,,,,,Urretxu,%,Urretxu,9.9
2018,Female,,,,,,Urretxu,%,Urretxu,11.0
2020,Female,,,,,,Urretxu,%,Urretxu,9.2
2023,Female,,,,,,Urretxu,%,Urretxu,7.9
2016,Female,,,,,,Urretxu,%,Urretxu,14.2
2015,Female,,,,,,Urretxu,%,Urretxu,14.8
2010,Female,,,,,,Usurbil,%,Usurbil,6.3
2022,Female,,,,,,Usurbil,%,Usurbil,7.3
2018,Female,,,,,,Usurbil,%,Usurbil,10.1
2021,Female,,,,,,Usurbil,%,Usurbil,9.6
2016,Female,,,,,,Usurbil,%,Usurbil,12.3
2023,Female,,,,,,Usurbil,%,Usurbil,6.5
2019,Female,,,,,,Usurbil,%,Usurbil,8.2
2015,Female,,,,,,Usurbil,%,Usurbil,12.1
2020,Female,,,,,,Usurbil,%,Usurbil,8.2
2016,Female,,,,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,14.2
2019,Female,,,,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,13.7
2015,Female,,,,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,12.3
2021,Female,,,,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,18.6
2018,Female,,,,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,8.7
2022,Female,,,,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,11.9
2023,Female,,,,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,10.5
2010,Female,,,,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,10.3
2020,Female,,,,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,10.6
2019,Female,,,,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,13.5
2018,Female,,,,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,15.0
2020,Female,,,,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,12.7
2010,Female,,,,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,9.1
2022,Female,,,,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,12.0
2023,Female,,,,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,11.4
2015,Female,,,,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,17.3
2021,Female,,,,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,12.9
2016,Female,,,,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,18.1
2020,Female,,,,,,Villabona,%,Villabona,11.5
2015,Female,,,,,,Villabona,%,Villabona,14.0
2021,Female,,,,,,Villabona,%,Villabona,12.2
2023,Female,,,,,,Villabona,%,Villabona,9.9
2016,Female,,,,,,Villabona,%,Villabona,16.2
2019,Female,,,,,,Villabona,%,Villabona,11.7
2022,Female,,,,,,Villabona,%,Villabona,10.9
2010,Female,,,,,,Villabona,%,Villabona,9.8
2018,Female,,,,,,Villabona,%,Villabona,13.3
2019,Female,,,,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,1.8
2021,Female,,,,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,13.1
2015,Female,,,,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,9.4
2020,Female,,,,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,9.3
2010,Female,,,,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,8.6
2022,Female,,,,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,4.9
2018,Female,,,,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,6.9
2023,Female,,,,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,3.3
2016,Female,,,,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,5.6
2015,Female,,,,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,14.9
2019,Female,,,,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,12.8
2010,Female,,,,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,9.0
2020,Female,,,,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,11.9
2016,Female,,,,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,16.1
2023,Female,,,,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,10.7
2022,Female,,,,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,11.7
2021,Female,,,,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,13.3
2018,Female,,,,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,13.7
2019,Female,,,,,,Yécora/Iekora,%,Yécora/Iekora,8.3
2010,Female,,,,,,Yécora/Iekora,%,Yécora/Iekora,13.2
2021,Female,,,,,,Yécora/Iekora,%,Yécora/Iekora,5.3
2022,Female,,,,,,Yécora/Iekora,%,Yécora/Iekora,8.8
2023,Female,,,,,,Yécora/Iekora,%,Yécora/Iekora,9.1
2020,Female,,,,,,Yécora/Iekora,%,Yécora/Iekora,14.3
