Year,Series,Enfermedad no transmisible,Sexo,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Berastegi,Por 100.000 habitantes,Berastegi,470.6
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Berastegi,Por 100.000 habitantes,Berastegi,573.6
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Berastegi,Por 100.000 habitantes,Berastegi,561.3
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Berastegi,Por 100.000 habitantes,Berastegi,284.2
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Berastegi,Por 100.000 habitantes,Berastegi,568.5
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Berastegi,Por 100.000 habitantes,Berastegi,665.1
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Berastegi,Por 100.000 habitantes,Berastegi,762.6
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Berastegi,Por 100.000 habitantes,Berastegi,372.3
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Berastegi,Por 100.000 habitantes,Berastegi,754.4
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Berastegi,Por 100.000 habitantes,Berastegi,479.2
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Bergara,Por 100.000 habitantes,Bergara,642.8
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Bergara,Por 100.000 habitantes,Bergara,680.9
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Bergara,Por 100.000 habitantes,Bergara,596.5
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Bergara,Por 100.000 habitantes,Bergara,773.8
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Bergara,Por 100.000 habitantes,Bergara,678.6
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Bergara,Por 100.000 habitantes,Bergara,600.8
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Bergara,Por 100.000 habitantes,Bergara,665.8
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Bergara,Por 100.000 habitantes,Bergara,521.4
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Bergara,Por 100.000 habitantes,Bergara,717.0
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Bergara,Por 100.000 habitantes,Bergara,571.2
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Bergara,Por 100.000 habitantes,Bergara,649.8
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Bergara,Por 100.000 habitantes,Bergara,733.1
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Bergara,Por 100.000 habitantes,Bergara,636.6
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Bergara,Por 100.000 habitantes,Bergara,580.2
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Bermeo,Por 100.000 habitantes,Bermeo,770.1
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Bermeo,Por 100.000 habitantes,Bermeo,753.1
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Bermeo,Por 100.000 habitantes,Bermeo,739.2
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Bermeo,Por 100.000 habitantes,Bermeo,770.5
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Bermeo,Por 100.000 habitantes,Bermeo,669.6
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Bermeo,Por 100.000 habitantes,Bermeo,717.4
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Bermeo,Por 100.000 habitantes,Bermeo,649.8
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Bermeo,Por 100.000 habitantes,Bermeo,776.7
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Bermeo,Por 100.000 habitantes,Bermeo,648.6
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Bermeo,Por 100.000 habitantes,Bermeo,654.2
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Bermeo,Por 100.000 habitantes,Bermeo,761.6
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Bermeo,Por 100.000 habitantes,Bermeo,755.1
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Bermeo,Por 100.000 habitantes,Bermeo,586.0
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Bermeo,Por 100.000 habitantes,Bermeo,701.9
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Bernedo,Por 100.000 habitantes,Bernedo,689.1
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Bernedo,Por 100.000 habitantes,Bernedo,1051.7
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Bernedo,Por 100.000 habitantes,Bernedo,955.1
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Bernedo,Por 100.000 habitantes,Bernedo,861.3
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Bernedo,Por 100.000 habitantes,Bernedo,1092.9
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Bernedo,Por 100.000 habitantes,Bernedo,952.4
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Bernedo,Por 100.000 habitantes,Bernedo,569.3
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Bernedo,Por 100.000 habitantes,Bernedo,514.6
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Bernedo,Por 100.000 habitantes,Bernedo,1306.0
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Bernedo,Por 100.000 habitantes,Bernedo,728.6
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Bernedo,Por 100.000 habitantes,Bernedo,1528.2
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Bernedo,Por 100.000 habitantes,Bernedo,365.6
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Bernedo,Por 100.000 habitantes,Bernedo,1444.0
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Bernedo,Por 100.000 habitantes,Bernedo,563.4
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Berriatua,Por 100.000 habitantes,Berriatua,489.0
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Berriatua,Por 100.000 habitantes,Berriatua,624.5
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Berriatua,Por 100.000 habitantes,Berriatua,558.2
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Berriatua,Por 100.000 habitantes,Berriatua,476.4
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Berriatua,Por 100.000 habitantes,Berriatua,487.8
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Berriatua,Por 100.000 habitantes,Berriatua,574.0
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Berriatua,Por 100.000 habitantes,Berriatua,647.8
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Berriatua,Por 100.000 habitantes,Berriatua,1028.9
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Berriatua,Por 100.000 habitantes,Berriatua,566.6
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Berriatua,Por 100.000 habitantes,Berriatua,319.1
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Berriatua,Por 100.000 habitantes,Berriatua,721.7
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Berriatua,Por 100.000 habitantes,Berriatua,879.6
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Berriatua,Por 100.000 habitantes,Berriatua,399.2
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Berriatua,Por 100.000 habitantes,Berriatua,574.7
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Berriz,Por 100.000 habitantes,Berriz,697.2
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Berriz,Por 100.000 habitantes,Berriz,591.6
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Berriz,Por 100.000 habitantes,Berriz,506.7
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Berriz,Por 100.000 habitantes,Berriz,814.6
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Berriz,Por 100.000 habitantes,Berriz,739.1
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Berriz,Por 100.000 habitantes,Berriz,755.3
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Berriz,Por 100.000 habitantes,Berriz,640.8
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Berriz,Por 100.000 habitantes,Berriz,569.4
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Berriz,Por 100.000 habitantes,Berriz,511.1
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Berriz,Por 100.000 habitantes,Berriz,391.2
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Berriz,Por 100.000 habitantes,Berriz,792.6
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Berriz,Por 100.000 habitantes,Berriz,418.1
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Berriz,Por 100.000 habitantes,Berriz,560.5
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Berriz,Por 100.000 habitantes,Berriz,658.1
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Berrobi,Por 100.000 habitantes,Berrobi,676.8
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Berrobi,Por 100.000 habitantes,Berrobi,1037.2
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Berrobi,Por 100.000 habitantes,Berrobi,1385.3
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Berrobi,Por 100.000 habitantes,Berrobi,522.6
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Berrobi,Por 100.000 habitantes,Berrobi,342.5
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Berrobi,Por 100.000 habitantes,Berrobi,832.6
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Berrobi,Por 100.000 habitantes,Berrobi,652.5
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Berrobi,Por 100.000 habitantes,Berrobi,843.9
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Berrobi,Por 100.000 habitantes,Berrobi,164.6
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Berrobi,Por 100.000 habitantes,Berrobi,832.6
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Berrobi,Por 100.000 habitantes,Berrobi,164.5
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Berrobi,Por 100.000 habitantes,Berrobi,865.1
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Berrobi,Por 100.000 habitantes,Berrobi,162.6
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Bidania-Goiatz,Por 100.000 habitantes,Bidania-Goiatz,190.5
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Bidania-Goiatz,Por 100.000 habitantes,Bidania-Goiatz,920.8
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Bidania-Goiatz,Por 100.000 habitantes,Bidania-Goiatz,189.4
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Bidania-Goiatz,Por 100.000 habitantes,Bidania-Goiatz,181.8
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Bidania-Goiatz,Por 100.000 habitantes,Bidania-Goiatz,179.1
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Bidania-Goiatz,Por 100.000 habitantes,Bidania-Goiatz,578.0
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Bidania-Goiatz,Por 100.000 habitantes,Bidania-Goiatz,921.7
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Bidania-Goiatz,Por 100.000 habitantes,Bidania-Goiatz,1155.0
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Bidania-Goiatz,Por 100.000 habitantes,Bidania-Goiatz,558.7
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Bidania-Goiatz,Por 100.000 habitantes,Bidania-Goiatz,377.0
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Bidania-Goiatz,Por 100.000 habitantes,Bidania-Goiatz,957.9
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Bidania-Goiatz,Por 100.000 habitantes,Bidania-Goiatz,1141.8
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Bidania-Goiatz,Por 100.000 habitantes,Bidania-Goiatz,182.3
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Bidania-Goiatz,Por 100.000 habitantes,Bidania-Goiatz,187.4
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Bilbao,Por 100.000 habitantes,Bilbao,710.0
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Bilbao,Por 100.000 habitantes,Bilbao,722.7
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Bilbao,Por 100.000 habitantes,Bilbao,649.4
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Bilbao,Por 100.000 habitantes,Bilbao,669.0
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Bilbao,Por 100.000 habitantes,Bilbao,717.2
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Bilbao,Por 100.000 habitantes,Bilbao,682.2
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Bilbao,Por 100.000 habitantes,Bilbao,744.0
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Bilbao,Por 100.000 habitantes,Bilbao,711.8
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Bilbao,Por 100.000 habitantes,Bilbao,743.2
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Bilbao,Por 100.000 habitantes,Bilbao,699.1
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Bilbao,Por 100.000 habitantes,Bilbao,690.9
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Bilbao,Por 100.000 habitantes,Bilbao,754.6
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Bilbao,Por 100.000 habitantes,Bilbao,765.0
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Bilbao,Por 100.000 habitantes,Bilbao,724.0
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Busturia,Por 100.000 habitantes,Busturia,909.4
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Busturia,Por 100.000 habitantes,Busturia,964.1
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Busturia,Por 100.000 habitantes,Busturia,855.7
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Busturia,Por 100.000 habitantes,Busturia,853.0
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Busturia,Por 100.000 habitantes,Busturia,823.8
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Busturia,Por 100.000 habitantes,Busturia,549.5
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Busturia,Por 100.000 habitantes,Busturia,867.1
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Busturia,Por 100.000 habitantes,Busturia,724.9
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Busturia,Por 100.000 habitantes,Busturia,967.4
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Busturia,Por 100.000 habitantes,Busturia,1020.7
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Busturia,Por 100.000 habitantes,Busturia,800.7
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Busturia,Por 100.000 habitantes,Busturia,984.9
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Busturia,Por 100.000 habitantes,Busturia,489.0
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Busturia,Por 100.000 habitantes,Busturia,654.0
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Campezo/Kanpezu,Por 100.000 habitantes,Campezo/Kanpezu,625.3
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Campezo/Kanpezu,Por 100.000 habitantes,Campezo/Kanpezu,891.3
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Campezo/Kanpezu,Por 100.000 habitantes,Campezo/Kanpezu,1316.4
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Campezo/Kanpezu,Por 100.000 habitantes,Campezo/Kanpezu,809.0
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Campezo/Kanpezu,Por 100.000 habitantes,Campezo/Kanpezu,1229.3
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Campezo/Kanpezu,Por 100.000 habitantes,Campezo/Kanpezu,533.3
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Campezo/Kanpezu,Por 100.000 habitantes,Campezo/Kanpezu,855.1
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Campezo/Kanpezu,Por 100.000 habitantes,Campezo/Kanpezu,1030.0
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Campezo/Kanpezu,Por 100.000 habitantes,Campezo/Kanpezu,753.7
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Campezo/Kanpezu,Por 100.000 habitantes,Campezo/Kanpezu,638.1
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Campezo/Kanpezu,Por 100.000 habitantes,Campezo/Kanpezu,277.8
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Campezo/Kanpezu,Por 100.000 habitantes,Campezo/Kanpezu,1178.1
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Campezo/Kanpezu,Por 100.000 habitantes,Campezo/Kanpezu,653.6
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Campezo/Kanpezu,Por 100.000 habitantes,Campezo/Kanpezu,797.9
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Deba,Por 100.000 habitantes,Deba,482.6
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Deba,Por 100.000 habitantes,Deba,721.3
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Deba,Por 100.000 habitantes,Deba,367.6
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Deba,Por 100.000 habitantes,Deba,681.0
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Deba,Por 100.000 habitantes,Deba,533.3
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Deba,Por 100.000 habitantes,Deba,479.7
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Deba,Por 100.000 habitantes,Deba,591.7
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Deba,Por 100.000 habitantes,Deba,670.4
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Deba,Por 100.000 habitantes,Deba,538.1
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Deba,Por 100.000 habitantes,Deba,624.4
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Deba,Por 100.000 habitantes,Deba,495.5
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Deba,Por 100.000 habitantes,Deba,685.9
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Deba,Por 100.000 habitantes,Deba,577.9
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Deba,Por 100.000 habitantes,Deba,612.8
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Derio,Por 100.000 habitantes,Derio,708.2
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Derio,Por 100.000 habitantes,Derio,476.0
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Derio,Por 100.000 habitantes,Derio,613.4
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Derio,Por 100.000 habitantes,Derio,450.7
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Derio,Por 100.000 habitantes,Derio,419.5
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Derio,Por 100.000 habitantes,Derio,544.2
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Derio,Por 100.000 habitantes,Derio,358.6
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Derio,Por 100.000 habitantes,Derio,372.9
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Derio,Por 100.000 habitantes,Derio,615.3
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Derio,Por 100.000 habitantes,Derio,461.4
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Derio,Por 100.000 habitantes,Derio,454.1
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Derio,Por 100.000 habitantes,Derio,565.7
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Derio,Por 100.000 habitantes,Derio,464.3
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Derio,Por 100.000 habitantes,Derio,423.0
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Dima,Por 100.000 habitantes,Dima,761.2
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Dima,Por 100.000 habitantes,Dima,469.8
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Dima,Por 100.000 habitantes,Dima,905.0
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Dima,Por 100.000 habitantes,Dima,773.8
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Dima,Por 100.000 habitantes,Dima,831.6
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Dima,Por 100.000 habitantes,Dima,817.4
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Dima,Por 100.000 habitantes,Dima,836.5
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Dima,Por 100.000 habitantes,Dima,567.6
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Dima,Por 100.000 habitantes,Dima,1100.8
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Dima,Por 100.000 habitantes,Dima,617.7
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Dima,Por 100.000 habitantes,Dima,1031.7
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Dima,Por 100.000 habitantes,Dima,751.6
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Dima,Por 100.000 habitantes,Dima,467.0
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Dima,Por 100.000 habitantes,Dima,651.7
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Donostia / San Sebastián,Por 100.000 habitantes,Donostia / San Sebastián,689.3
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Donostia / San Sebastián,Por 100.000 habitantes,Donostia / San Sebastián,652.4
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Donostia / San Sebastián,Por 100.000 habitantes,Donostia / San Sebastián,664.0
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Donostia / San Sebastián,Por 100.000 habitantes,Donostia / San Sebastián,662.5
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Donostia / San Sebastián,Por 100.000 habitantes,Donostia / San Sebastián,658.6
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Donostia / San Sebastián,Por 100.000 habitantes,Donostia / San Sebastián,655.7
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Donostia / San Sebastián,Por 100.000 habitantes,Donostia / San Sebastián,628.5
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Donostia / San Sebastián,Por 100.000 habitantes,Donostia / San Sebastián,648.4
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Donostia / San Sebastián,Por 100.000 habitantes,Donostia / San Sebastián,642.7
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Donostia / San Sebastián,Por 100.000 habitantes,Donostia / San Sebastián,647.6
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Donostia / San Sebastián,Por 100.000 habitantes,Donostia / San Sebastián,709.8
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Donostia / San Sebastián,Por 100.000 habitantes,Donostia / San Sebastián,708.2
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Donostia / San Sebastián,Por 100.000 habitantes,Donostia / San Sebastián,621.7
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Donostia / San Sebastián,Por 100.000 habitantes,Donostia / San Sebastián,628.7
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Durango,Por 100.000 habitantes,Durango,640.2
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Durango,Por 100.000 habitantes,Durango,505.6
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Durango,Por 100.000 habitantes,Durango,498.4
