Year,Series,Province,County,Municipality,Units,GeoCode,Value
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,89.45
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,106.65
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,96.33
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,94.07
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,73.77
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,63.12
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,104.99
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,69.64
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,131.34
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,100.5
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,138.1
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,119.55
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,198.01
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,81.64
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Errigoiti,%,Errigoiti,87.21
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Errigoiti,%,Errigoiti,135.45
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Errigoiti,%,Errigoiti,162.16
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Errigoiti,%,Errigoiti,58.75
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Errigoiti,%,Errigoiti,94.63
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Errigoiti,%,Errigoiti,138.1
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Errigoiti,%,Errigoiti,154.35
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Errigoiti,%,Errigoiti,100.91
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Errigoiti,%,Errigoiti,147.19
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Errigoiti,%,Errigoiti,98.41
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Errigoiti,%,Errigoiti,96.44
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Errigoiti,%,Errigoiti,100.2
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Errigoiti,%,Errigoiti,110.62
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Errigoiti,%,Errigoiti,128.68
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Eskoriatza,%,Eskoriatza,85.28
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Eskoriatza,%,Eskoriatza,106.34
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Eskoriatza,%,Eskoriatza,100.43
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Eskoriatza,%,Eskoriatza,119.41
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Eskoriatza,%,Eskoriatza,105.84
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Eskoriatza,%,Eskoriatza,117.4
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Eskoriatza,%,Eskoriatza,106.54
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Eskoriatza,%,Eskoriatza,107.6
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Eskoriatza,%,Eskoriatza,115.68
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Eskoriatza,%,Eskoriatza,104.69
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Eskoriatza,%,Eskoriatza,104.33
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Eskoriatza,%,Eskoriatza,120.8
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Eskoriatza,%,Eskoriatza,74.97
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Eskoriatza,%,Eskoriatza,108.55
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarri,%,Etxebarri,109.75
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarri,%,Etxebarri,102.31
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarri,%,Etxebarri,99.62
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarri,%,Etxebarri,98.78
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarri,%,Etxebarri,100.27
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarri,%,Etxebarri,100.17
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarri,%,Etxebarri,97.12
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarri,%,Etxebarri,105.11
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarri,%,Etxebarri,100.16
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarri,%,Etxebarri,113.28
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarri,%,Etxebarri,90.98
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarri,%,Etxebarri,103.18
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarri,%,Etxebarri,96.62
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarri,%,Etxebarri,115.7
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarria,%,Etxebarria,129.08
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarria,%,Etxebarria,112.93
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarria,%,Etxebarria,105.57
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarria,%,Etxebarria,102.48
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarria,%,Etxebarria,113.18
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarria,%,Etxebarria,149.42
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarria,%,Etxebarria,104.66
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarria,%,Etxebarria,121.92
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarria,%,Etxebarria,71.42
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarria,%,Etxebarria,107.09
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarria,%,Etxebarria,108.95
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarria,%,Etxebarria,112.27
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarria,%,Etxebarria,108.95
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Etxebarria,%,Etxebarria,104.47
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ezkio-Itsaso,%,Ezkio-Itsaso,131.06
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ezkio-Itsaso,%,Ezkio-Itsaso,63.45
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ezkio-Itsaso,%,Ezkio-Itsaso,100.77
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ezkio-Itsaso,%,Ezkio-Itsaso,152.71
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ezkio-Itsaso,%,Ezkio-Itsaso,99.34
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ezkio-Itsaso,%,Ezkio-Itsaso,111.52
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ezkio-Itsaso,%,Ezkio-Itsaso,100.67
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ezkio-Itsaso,%,Ezkio-Itsaso,93.31
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Ezkio-Itsaso,%,Ezkio-Itsaso,100.0
